date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2016-05-03,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2016-05-04,3002908.86,2553223.86,3,0.8503,0.00,,0.0507,0.1497
2016-05-05,3000867.73,2106573.73,3,0.7020,0.00,,0.0996,0.2980
2016-05-06,2970234.01,1674369.01,3,0.5637,0.00,,0.1504,0.4363
2016-05-09,2952929.44,1232804.44,3,0.4175,0.00,,0.2004,0.5825
2016-05-10,2949639.87,1488489.87,2,0.5046,0.00,,0.2487,0.4954
2016-05-11,2998081.14,1190881.14,2,0.3972,0.00,,0.3047,0.6028
2016-05-12,3020376.24,891708.24,2,0.2952,0.00,,0.3538,0.7048
2016-05-13,2999475.42,593316.42,2,0.1978,0.00,,0.4056,0.8022
2016-05-16,3026839.22,291523.22,2,0.0963,0.00,,0.4557,0.9037
2016-05-17,2997540.39,0.00,2,0.0000,6999.61,429.2439,0.5095,1.0023
2016-05-18,3001058.29,0.00,2,0.0000,156401.71,20.1881,0.5598,1.0521
2016-05-19,3014997.12,0.00,2,0.0000,285227.88,11.5705,0.6046,1.0946
2016-05-20,3013299.77,0.00,2,0.0000,285255.23,11.5635,0.6044,1.0947
2016-05-23,2951427.71,125250.00,2,0.0424,285337.29,11.3436,0.5537,1.0542
2016-05-24,2929676.75,1652.41,2,0.0006,285364.65,11.2664,0.5925,1.0968
2016-05-25,2912563.28,0.00,2,0.0000,295216.72,10.8658,0.5941,1.1014
2016-05-26,2911624.82,0.00,2,0.0000,310538.18,10.3761,0.5992,1.1067
2016-05-27,2914329.00,0.00,2,0.0000,314401.00,10.2695,0.6009,1.1079
2016-05-30,2918813.56,0.00,2,0.0000,314491.44,10.2811,0.6016,1.1077
2016-05-31,2956293.22,0.00,2,0.0000,332166.78,9.9000,0.6126,1.1124
2016-06-01,3050584.19,0.00,2,0.0000,349744.81,9.7223,0.5961,1.1146
2016-06-02,3026042.03,0.00,2,0.0000,500946.97,7.0406,0.5997,1.1655
2016-06-03,3078503.96,0.00,2,0.0000,666223.04,5.6208,0.6125,1.2164
2016-06-06,3145642.00,0.00,2,0.0000,696434.00,5.5168,0.6171,1.2214
2016-06-07,3098421.22,0.00,2,0.0000,696500.78,5.4486,0.6141,1.2248
2016-06-08,3064433.43,0.00,2,0.0000,696567.57,5.3993,0.6219,1.2273
2016-06-13,3005340.96,0.00,3,0.0000,846914.04,4.5486,0.6245,1.2818
2016-06-14,3005998.23,0.00,3,0.0000,997257.77,4.0143,0.6170,1.3318
2016-06-15,3061114.78,0.00,3,0.0000,1150250.22,3.6613,0.6188,1.3758
2016-06-16,3061336.65,0.00,3,0.0000,1303434.35,3.3487,0.6304,1.4258
2016-06-17,3081636.56,0.00,3,0.0000,1475385.44,3.0887,0.6306,1.4788
2016-06-20,3128073.74,0.00,3,0.0000,1654756.26,2.8904,0.6213,1.5290
2016-06-21,3102907.01,0.00,3,0.0000,1810047.99,2.7143,0.6235,1.5833
2016-06-22,3120665.33,0.00,3,0.0000,1965799.67,2.5875,0.6172,1.6299
2016-06-23,3102939.81,0.00,3,0.0000,2066199.19,2.5018,0.6188,1.6659
2016-06-24,3077975.68,0.00,3,0.0000,2066397.32,2.4895,0.6201,1.6713
2016-06-27,3160886.85,0.00,3,0.0000,2104921.15,2.5017,0.6252,1.6659
2016-06-28,3141140.01,0.00,3,0.0000,2105122.99,2.4921,0.6214,1.6702
2016-06-29,3147309.15,0.00,3,0.0000,2105324.85,2.4949,0.6208,1.6689
2016-06-30,3180022.97,0.00,4,0.0000,2115895.03,2.5029,0.6236,1.6374
2016-07-01,3223365.78,0.00,4,0.0000,2146379.22,2.5018,0.6245,1.6294
2016-07-04,3297778.83,0.00,4,0.0000,2196244.17,2.5016,0.6198,1.6124
2016-07-05,3307299.17,0.00,4,0.0000,2202655.83,2.5015,0.6092,1.6104
2016-07-06,3325040.84,0.00,4,0.0000,2214432.16,2.5015,0.6130,1.6065
2016-07-07,3331981.46,0.00,4,0.0000,2218660.54,2.5018,0.6132,1.6059
2016-07-08,3282213.71,0.00,4,0.0000,2218873.29,2.4792,0.6151,1.6151
2016-07-11,3414924.39,0.00,4,0.0000,2274253.61,2.5016,0.6110,1.5864
2016-07-12,3718490.74,0.00,4,0.0000,2476433.26,2.5016,0.6218,1.5385
2016-07-13,3779940.87,0.00,4,0.0000,2517447.13,2.5015,0.6092,1.5300
2016-07-14,3724185.47,0.00,4,0.0000,2517688.53,2.4792,0.6113,1.5411
2016-07-15,3892995.86,0.00,4,0.0000,2592353.14,2.5017,0.6197,1.5237
2016-07-18,3897352.09,0.00,4,0.0000,2595503.91,2.5016,0.6149,1.5268
2016-07-19,3762260.21,0.00,4,0.0000,2595752.79,2.4494,0.6143,1.5446
2016-07-20,3720185.30,0.00,4,0.0000,2596001.70,2.4330,0.6179,1.5537
2016-07-21,3841437.37,0.00,4,0.0000,2596250.63,2.4796,0.6153,1.5328
2016-07-22,3703055.41,0.00,4,0.0000,2596499.59,2.4262,0.6203,1.5569
2016-07-25,3677563.47,0.00,4,0.0000,2597246.53,2.4159,0.6104,1.5595
2016-07-26,3799245.42,0.00,4,0.0000,2597495.58,2.4627,0.6103,1.5388
2016-07-27,3736510.35,0.00,4,0.0000,2597744.65,2.4384,0.6075,1.5537
2016-07-28,3910318.19,0.00,4,0.0000,2603878.81,2.5017,0.5982,1.5285
2016-07-29,3905624.50,0.00,4,0.0000,2604128.50,2.4998,0.6080,1.5338
2016-08-01,3876674.37,0.00,4,0.0000,2604877.63,2.4882,0.6029,1.5359
2016-08-02,3853518.59,0.00,4,0.0000,2605127.41,2.4792,0.6031,1.5401
2016-08-03,3888573.78,0.00,4,0.0000,2605377.22,2.4925,0.6065,1.5374
2016-08-04,3820410.95,0.00,4,0.0000,2605627.05,2.4662,0.6103,1.5476
2016-08-05,3723066.94,348.88,4,0.0001,2480313.93,2.5010,0.6326,1.5128
2016-08-08,3772380.52,0.00,5,0.0000,2513981.48,2.5006,0.6180,1.4453
2016-08-09,3828368.82,0.00,5,0.0000,2550310.18,2.5011,0.6121,1.3848
2016-08-10,3734387.33,169.98,5,0.0000,2488045.65,2.5009,0.6140,1.3512
