date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2013-11-01,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2013-11-04,2994662.84,2553017.84,3,0.8525,0.00,,0.0495,0.1475
2013-11-05,2995178.25,1956690.25,4,0.6533,0.00,,0.1002,0.2977
2013-11-06,2978485.20,1365259.20,4,0.4584,0.00,,0.1502,0.4434
2013-11-07,2949229.80,779765.80,4,0.2644,0.00,,0.1994,0.5912
2013-11-08,2940479.65,196499.65,4,0.0668,0.00,,0.2483,0.7387
2013-11-11,2957288.94,0.00,4,0.0000,391849.06,8.5470,0.2971,0.8855
2013-11-12,3030405.14,0.00,4,0.0000,993935.86,4.0489,0.3485,1.0300
2013-11-13,2957574.01,0.00,4,0.0000,1583423.99,2.8678,0.4015,1.1858
2013-11-14,3082000.69,0.00,4,0.0000,2051489.31,2.5023,0.4411,1.3009
2013-11-15,3189000.08,0.00,4,0.0000,2123453.92,2.5018,0.4472,1.2963
2013-11-18,3306709.85,0.00,4,0.0000,2201851.15,2.5018,0.4611,1.3001
2013-11-19,3261246.72,0.00,4,0.0000,2202062.28,2.4810,0.4604,1.3057
2013-11-20,3359061.22,0.00,4,0.0000,2236484.78,2.5019,0.4632,1.2951
2013-11-21,3364074.73,0.00,4,0.0000,2239781.27,2.5020,0.4701,1.2992
2013-11-22,3305964.96,0.00,4,0.0000,2239996.04,2.4759,0.4806,1.3174
2013-11-25,3341567.57,0.00,4,0.0000,2240640.43,2.4913,0.4804,1.3097
2013-11-26,3355355.72,0.00,4,0.0000,2240855.28,2.4974,0.4795,1.3116
2013-11-27,3348600.84,0.00,4,0.0000,2241070.16,2.4942,0.4735,1.3036
2013-11-28,3412447.63,0.00,4,0.0000,2272470.37,2.5016,0.4788,1.3115
2013-11-29,3476132.30,0.00,5,0.0000,2315044.70,2.5015,0.4820,1.3142
2013-12-02,3384681.33,0.00,5,0.0000,2315710.67,2.4616,0.4801,1.3435
2013-12-03,3480500.25,0.00,5,0.0000,2317946.75,2.5015,0.4764,1.3266
2013-12-04,3623571.83,0.00,5,0.0000,2413228.17,2.5015,0.4959,1.3335
2013-12-05,3627272.40,0.00,6,0.0000,2415569.60,2.5016,0.4965,1.3339
2013-12-06,3624015.77,0.00,6,0.0000,2415801.23,2.5001,0.5057,1.3340
