date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2009-11-06,000022,买入,10500,14.200,149100,0.9069,15.945,首次建仓,
2009-11-09,000022,买入,10200,14.720,150144,0.8906,15.945,定投加仓,
2009-11-10,000022,买入,10200,14.680,149736,0.9232,15.945,定投加仓,
2009-11-11,000022,买入,10300,14.540,149762,0.9207,15.945,定投加仓,
2009-11-12,000022,买入,10200,14.650,149430,0.9119,15.945,定投加仓,
2009-11-13,000022,买入,10100,14.870,150187,0.9188,15.945,定投加仓,
2009-11-16,000022,买入,10000,15.030,150300,0.9326,15.945,定投加仓,
2009-11-17,000022,买入,10000,15.120,151200,0.9426,15.945,定投加仓,
2009-11-18,000022,买入,10000,15.150,151500,0.9483,15.945,定投加仓,
2009-11-19,000022,买入,10000,15.140,151400,0.9502,15.945,定投加仓,
2009-11-20,000022,买入,10000,15.120,151200,0.9495,15.945,定投加仓,
2009-11-23,000022,买入,9300,15.270,142011,0.9483,15.945,定投加仓,
2009-11-25,000022,买入,3600,14.900,53640,0.9075,15.945,定投加仓,
2009-11-30,000022,买入,1500,14.530,21795,0.8831,15.945,定投加仓,
2010-05-06,000022,卖出,125900,13.400,1687060,,,跌破建仓日MA60止损,
2010-07-28,600660,买入,13300,10.570,140581,0.9488,10.846,首次建仓,福耀玻璃
2010-07-29,600660,买入,13300,10.510,139783,0.9746,10.846,定投加仓,福耀玻璃
2010-07-30,600660,买入,13300,10.500,139650,0.9690,10.846,定投加仓,福耀玻璃
2010-08-02,600660,买入,13100,10.740,140694,0.9681,10.846,定投加仓,福耀玻璃
2010-08-03,600660,买入,13300,10.580,140714,0.9902,10.846,定投加仓,福耀玻璃
2010-08-04,600660,买入,13200,10.620,140184,0.9755,10.846,定投加仓,福耀玻璃
2010-08-05,600660,买入,12900,10.940,141126,0.9792,10.846,定投加仓,福耀玻璃
2010-08-05,000022,买入,10500,13.440,141120,0.9946,13.392,首次建仓,
2010-08-06,000022,买入,10900,13.030,142027,1.0036,13.392,定投加仓,
2010-08-06,600660,买入,12800,11.110,142208,1.0087,10.846,定投加仓,福耀玻璃
2010-08-09,000022,买入,11000,13.000,143000,0.9730,13.392,定投加仓,
2010-08-09,600660,买入,12600,11.330,142758,1.0244,10.846,定投加仓,福耀玻璃
2010-08-10,000022,买入,11100,12.580,139638,0.9707,13.392,定投加仓,
2010-08-10,600660,买入,12900,10.840,139836,1.0185,11.125,定投加仓,福耀玻璃
2010-08-11,000022,买入,11100,12.780,141858,0.9394,13.392,定投加仓,
2010-08-11,600660,买入,12700,11.170,141859,0.9744,11.125,定投加仓,福耀玻璃
2010-08-12,000022,买入,10900,12.700,138430,0.9543,13.392,定投加仓,
2010-08-12,600660,买入,6900,10.760,74244,1.0041,11.125,定投加仓,福耀玻璃
2010-08-13,000022,买入,10900,12.880,140392,0.9483,13.392,定投加仓,
