date,signal_day,observed_on,spread,percentile,cap,exposure,debt,cash,equity,constraint_equity,active_sells,unresolved
2010-11-02,2010-11-01,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-03,2010-11-02,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-04,2010-11-03,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-05,2010-11-04,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-08,2010-11-05,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-09,2010-11-08,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-10,2010-11-09,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-11,2010-11-10,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-12,2010-11-11,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-15,2010-11-12,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-16,2010-11-15,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-17,2010-11-16,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-18,2010-11-17,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-19,2010-11-18,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-22,2010-11-19,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-23,2010-11-22,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-24,2010-11-23,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-25,2010-11-24,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-26,2010-11-25,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-29,2010-11-26,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-11-30,2010-11-29,2010-10-29,0.025600972534332085,0.6833333333333333,1.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0,False
2010-12-01,2010-11-30,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.04971727189729676,0.0,2850832.59339,2999983.59339,2999983.59339,0,False
2010-12-02,2010-12-01,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.049217474483056266,0.0,2850832.59339,2998406.59339,2998406.59339,0,False
2010-12-03,2010-12-02,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.09902847317826612,0.0,2701464.16467,2998390.16467,2998390.16467,0,False
2010-12-06,2010-12-03,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.14822036569483882,0.0,2551677.6899699997,2995701.6899699997,2995701.6899699997,0,False
2010-12-07,2010-12-06,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.1980102487356717,0.0,2403317.3721299996,2996693.3721299996,2996693.3721299996,0,False
2010-12-08,2010-12-07,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.24740174241935997,0.0,2255041.0635299995,2996341.0635299995,2996341.0635299995,0,False
2010-12-09,2010-12-08,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.2935916115352992,0.0,2106244.6977299997,2981624.6977299997,2981624.6977299997,0,False
2010-12-10,2010-12-09,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.3418059293325803,0.0,1958480.4454499998,2975536.4454499995,2975536.4454499995,0,False
2010-12-13,2010-12-10,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.40437011052886135,0.0,1807569.8471099997,3034719.8471099995,3034719.8471099995,0,False
2010-12-14,2010-12-13,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.40595567995036314,0.0,1807569.8471099997,3042819.8471099995,3042819.8471099995,0,False
2010-12-15,2010-12-14,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.4009055045935239,0.0,1807569.8471099997,3017169.8471099995,3017169.8471099995,0,False
2010-12-16,2010-12-15,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.3996968083403695,0.0,1807569.8471099997,3011094.8471099995,3011094.8471099995,0,False
2010-12-17,2010-12-16,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.45079844134709995,0.0,1657025.2890299996,3017153.2890299996,3017153.2890299996,0,False
2010-12-20,2010-12-17,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.4555917691193176,0.0,1657025.2890299996,3043718.2890299996,3043718.2890299996,0,False
2010-12-21,2010-12-20,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.4640121706163969,0.0,1657025.2890299996,3091535.2890299996,3091535.2890299996,0,False
2010-12-22,2010-12-21,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.45842781315049674,0.0,1657025.2890299996,3059657.2890299996,3059657.2890299996,0,False
2010-12-23,2010-12-22,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.4535477696252649,0.0,1657025.2890299996,3032333.2890299996,3032333.2890299996,0,False
2010-12-24,2010-12-23,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.4534109571300688,0.0,1657025.2890299996,3031574.2890299996,3031574.2890299996,0,False
2010-12-27,2010-12-24,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.44479268043514314,0.0,1657025.2890299996,2984516.2890299996,2984516.2890299996,0,False
2010-12-28,2010-12-27,2010-11-30,0.027766383265856946,0.7333333333333333,1.0,0.49224330795328036,0.0,1509619.0761299997,2973115.07613,2973115.07613,0,False
