date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2016-05-03,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2016-05-04,3002133.21,2701848.21,2,0.9000,0.00,,0.0507,0.1000
2016-05-05,2999172.39,2403462.39,2,0.8014,0.00,,0.0996,0.1986
2016-05-06,2968554.97,2119521.97,2,0.7140,0.00,,0.1441,0.2860
2016-05-09,2953834.62,1825369.62,2,0.6180,0.00,,0.1922,0.3820
2016-05-10,2961390.96,2225698.96,1,0.7516,0.00,,0.2484,0.2484
2016-05-11,2992086.53,2076354.53,1,0.6939,0.00,,0.3061,0.3061
2016-05-12,2989568.15,1927418.15,1,0.6447,0.00,,0.3553,0.3553
2016-05-13,2970636.83,1778982.83,1,0.5989,0.00,,0.4011,0.4011
2016-05-16,2986686.52,1630726.52,1,0.5460,0.00,,0.4540,0.4540
2016-05-17,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-18,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-19,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-20,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-23,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-24,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-25,2958680.31,1483395.31,1,0.5014,0.00,,0.4986,0.4986
2016-05-26,2960604.16,1336521.16,2,0.4514,0.00,,0.4983,0.5486
2016-05-27,2958841.98,1189452.98,2,0.4020,0.00,,0.4986,0.5980
2016-05-30,2966779.71,1041521.71,2,0.3511,0.00,,0.4973,0.6489
2016-05-31,2976300.45,893635.45,2,0.3003,0.00,,0.4957,0.6997
2016-06-01,3087882.63,740763.63,2,0.2399,0.00,,0.5116,0.7601
2016-06-02,3067119.19,436723.19,2,0.1424,0.00,,0.5575,0.8576
2016-06-03,3117369.17,127393.17,2,0.0409,0.00,,0.6108,0.9591
2016-06-06,3152967.91,0.00,2,0.0000,29522.09,107.8003,0.6209,1.0094
2016-06-07,3117982.97,0.00,2,0.0000,185062.03,17.8483,0.6120,1.0594
2016-06-08,3111295.20,0.00,3,0.0000,494434.80,7.2926,0.6014,1.1589
2016-06-13,3026142.97,0.00,3,0.0000,796307.03,4.8002,0.6080,1.2631
2016-06-14,3090003.56,0.00,3,0.0000,1118288.44,3.7632,0.6072,1.3619
2016-06-15,3237904.38,0.00,3,0.0000,1417915.62,3.2836,0.6405,1.4379
2016-06-16,3169218.02,0.00,3,0.0000,1576262.98,3.0106,0.6450,1.4974
2016-06-17,3262605.60,0.00,3,0.0000,1773083.40,2.8401,0.6534,1.5435
2016-06-20,3274899.55,0.00,3,0.0000,1939220.45,2.6888,0.6394,1.5921
2016-06-21,3262272.70,0.00,3,0.0000,2102153.30,2.5519,0.6429,1.6444
2016-06-22,3342631.92,0.00,3,0.0000,2225816.08,2.5018,0.6427,1.6659
2016-06-23,3301741.49,0.00,3,0.0000,2226029.51,2.4832,0.6453,1.6742
2016-06-24,3247191.03,0.00,3,0.0000,2226242.97,2.4586,0.6397,1.6856
2016-06-27,3358573.51,0.00,3,0.0000,2236771.49,2.5015,0.6287,1.6660
2016-06-28,3297262.02,0.00,3,0.0000,2236985.98,2.4740,0.6297,1.6784
2016-06-29,3269238.52,0.00,3,0.0000,2237200.48,2.4613,0.6312,1.6843
2016-06-30,3306246.99,0.00,3,0.0000,2237415.01,2.4777,0.6335,1.6767
2016-07-01,3374501.35,0.00,3,0.0000,2247021.65,2.5018,0.6301,1.6659
2016-07-04,3472545.71,0.00,3,0.0000,2312471.29,2.5017,0.6217,1.6659
2016-07-05,3453037.97,0.00,3,0.0000,2312693.03,2.4931,0.6182,1.6698
2016-07-06,3467775.20,0.00,3,0.0000,2312914.80,2.4993,0.6208,1.6670
2016-07-07,3455436.42,0.00,3,0.0000,2313136.58,2.4938,0.6245,1.6694
2016-07-08,3362427.57,72.68,3,0.0000,2239380.11,2.5015,0.6342,1.6660
2016-07-11,3446876.26,0.00,3,0.0000,2295467.74,2.5016,0.6394,1.6660
2016-07-12,3738981.92,0.00,3,0.0000,2489832.08,2.5017,0.6485,1.6659
2016-07-13,3777488.91,0.00,3,0.0000,2515741.09,2.5015,0.6393,1.6660
2016-07-14,3738252.68,0.00,3,0.0000,2515982.32,2.4858,0.6387,1.6730
2016-07-15,3850306.94,0.00,3,0.0000,2564181.06,2.5016,0.6570,1.6660
2016-07-18,3885075.07,0.00,3,0.0000,2587298.93,2.5016,0.6468,1.6660
2016-07-19,3761548.98,0.00,3,0.0000,2587547.02,2.4537,0.6444,1.6879
2016-07-20,3739438.86,0.00,3,0.0000,2587795.14,2.4450,0.6446,1.6920
2016-07-21,3807181.71,0.00,3,0.0000,2588043.29,2.4711,0.6510,1.6798
2016-07-22,3751443.54,0.00,3,0.0000,2588291.46,2.4494,0.6421,1.6899
